mhy_id,name,role,introduction,rarity,getting,icon,type,effect,label
1604,战狂的蔷薇,[],被染红的精致花朵，与狂战士的气质微妙地相符。,3星/4星,"['岩盾丘丘暴徒','丘丘岩盔王','岩龙蜥','古岩龙蜥','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','祸津御建鸣神命','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','深海龙蜥·吞雷','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/a36be859b401b2758009e4c15e8f6713_4120960263248745814.png,战狂,"{'两件套：':'暴击率提高12%。','四件套：':'生命值低于70%时，暴击率额外提升24%。'}",artifacts
1604,战狂的翎羽,[],原本传说中报丧之鸟的黯蓝尾羽，一部分被染成了红色。,3星/4星,"['岩盾丘丘暴徒','丘丘岩盔王','岩龙蜥','古岩龙蜥','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','祸津御建鸣神命','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','深海龙蜥·吞雷','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/792518a81a3a94a6fe3ad4e3b6e376e7_7672393643403622266.png,战狂,"{'两件套：':'暴击率提高12%。','四件套：':'生命值低于70%时，暴击率额外提升24%。'}",artifacts
1604,战狂的时计,[],永远无情流动着的器物，提醒着狂战士自己在战场上的时限，和在人世间的时限。,3星/4星,"['岩盾丘丘暴徒','丘丘岩盔王','岩龙蜥','古岩龙蜥','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','祸津御建鸣神命','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','深海龙蜥·吞雷','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/7e6018c66d4f3d7a4e04d38ea4c2285a_1810105797653970825.png,战狂,"{'两件套：':'暴击率提高12%。','四件套：':'生命值低于70%时，暴击率额外提升24%。'}",artifacts
1604,战狂的骨杯,[],用不知名的巨大兽类的骨头制成的杯，是某次厮杀后得到的猎获。,3星/4星,"['岩盾丘丘暴徒','丘丘岩盔王','岩龙蜥','古岩龙蜥','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','祸津御建鸣神命','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','深海龙蜥·吞雷','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/838ba72591b9f74c36bf9d9861ab45e4_7808660560379382129.png,战狂,"{'两件套：':'暴击率提高12%。','四件套：':'生命值低于70%时，暴击率额外提升24%。'}",artifacts
1604,战狂的鬼面,[],在不顾生死的厮杀中一半破碎的骇人铁面具。,3星/4星,"['岩盾丘丘暴徒','丘丘岩盔王','岩龙蜥','古岩龙蜥','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','祸津御建鸣神命','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','深海龙蜥·吞雷','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/cb1870d3736272e5244929975b327c08_5120907652254982343.png,战狂,"{'两件套：':'暴击率提高12%。','四件套：':'生命值低于70%时，暴击率额外提升24%。'}",artifacts
1605,流放者之花,[],带在身上的黯淡的花。是流放之身也要带着，一定有重要的意义吧。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','深渊咏者·渊火','黯色空壳·旗令','狂风之核','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/af2a9f02f70da850218e91c44b772121_7827188205371777395.png,流放者,"{'两件套：':'元素充能效率提高20%。','四件套：':'施放元素爆发后，每2秒为队伍中所有角色（不包括自己）恢复2点元素能量。该效果持续6秒，无法叠加。'}",artifacts
1605,流放者之羽,[],并不是刻意的装饰物，只是在荒野流浪中偶然沾上的不知名鸟羽。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','深渊咏者·渊火','黯色空壳·旗令','狂风之核','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/4cfba300e39f95f4989d1abf3af09186_14357740313209337.png,流放者,"{'两件套：':'元素充能效率提高20%。','四件套：':'施放元素爆发后，每2秒为队伍中所有角色（不包括自己）恢复2点元素能量。该效果持续6秒，无法叠加。'}",artifacts
1605,流放者怀表,[],水晶制成的表镜已经破碎，连表针也全数脱落，但仍然不愿丢弃。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','深渊咏者·渊火','黯色空壳·旗令','狂风之核','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/09921cb3e600e8b71f03a5ee6c16e777_6919198658735350543.png,流放者,"{'两件套：':'元素充能效率提高20%。','四件套：':'施放元素爆发后，每2秒为队伍中所有角色（不包括自己）恢复2点元素能量。该效果持续6秒，无法叠加。'}",artifacts
1605,流放者之杯,[],黯淡的重金属制成的杯型器皿，可以看出外壁上原本镶有宝石，又被挖掉了。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','深渊咏者·渊火','黯色空壳·旗令','狂风之核','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/764e89aabda8b3e124d008e93c50c553_938394670566278441.png,流放者,"{'两件套：':'元素充能效率提高20%。','四件套：':'施放元素爆发后，每2秒为队伍中所有角色（不包括自己）恢复2点元素能量。该效果持续6秒，无法叠加。'}",artifacts
1605,流放者头冠,[],尊贵的头冠，昭示身份的徽记被用刀划破，原本的显贵身份已废黜。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','遗迹歼击者','遗迹巡弋者','恒常机关阵列','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','「公子」','水深渊法师','纯水精灵·洛蒂娅','深渊使徒·激流','愚人众·藏镜仕女','无相之水·希伊','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','深渊咏者·渊火','黯色空壳·旗令','狂风之核','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','冰深渊法师','急冻树','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','无相之冰·塔勒特','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/0e830e805815c07a5180c99653234e25_2969611182421640082.png,流放者,"{'两件套：':'元素充能效率提高20%。','四件套：':'施放元素爆发后，每2秒为队伍中所有角色（不包括自己）恢复2点元素能量。该效果持续6秒，无法叠加。'}",artifacts
1606,教官的胸花,[],教官胸口别着这种花的时候，意味着今日不练兵。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','深渊使徒·激流','愚人众·藏镜仕女','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/89a2a4aa3e301c5efbbe04e5a38ca70e_8434385826218640373.png,教官,"{'两件套：':'元素精通提高80点。','四件套：':'触发元素反应后，队伍中所有角色的元素精通提高120点，持续8秒。'}",artifacts
1606,教官的羽饰,[],熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','深渊使徒·激流','愚人众·藏镜仕女','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/198c3f50f1e48009d8e18b91829d277a_5264872569502907162.png,教官,"{'两件套：':'元素精通提高80点。','四件套：':'触发元素反应后，队伍中所有角色的元素精通提高120点，持续8秒。'}",artifacts
1606,教官的怀表,[],不能用来看时间的怀表，是完全奉献给训练的计时工具。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','深渊使徒·激流','愚人众·藏镜仕女','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/09ef15d9d95790885e5d1704a53e05db_8694073736244688220.png,教官,"{'两件套：':'元素精通提高80点。','四件套：':'触发元素反应后，队伍中所有角色的元素精通提高120点，持续8秒。'}",artifacts
1606,教官的茶杯,[],虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','深渊使徒·激流','愚人众·藏镜仕女','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/0b55281a0033c87d308b55fe9a9b32fd_2753036220067609192.png,教官,"{'两件套：':'元素精通提高80点。','四件套：':'触发元素反应后，队伍中所有角色的元素精通提高120点，持续8秒。'}",artifacts
1606,教官的帽子,[],制式的教官帽子，是拒绝了晋升的军官才能获得的殊荣。,3星/4星,"['岩盾丘丘暴徒','无相之岩·基末尔','丘丘岩盔王','岩龙蜥','古岩龙蜥','黄金王兽','雷斧丘丘暴徒','木盾丘丘暴徒','遗迹猎者','遗迹守卫','幼岩龙蜥','遗迹重机','魔偶剑鬼','遗迹歼击者','遗迹巡弋者','遗迹防卫者','遗迹侦察者','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','遗迹龙兽·地巡','遗迹龙兽·空巡','半永恒统辖矩阵','兆载永劫龙兽','「公子」','水深渊法师','深渊使徒·激流','愚人众·藏镜仕女','深海龙蜥·原种','黯色空壳·破阵','愚人众·雷萤术士','无相之雷·阿莱夫','深渊咏者·紫电','丘丘雷兜王','雷深渊法师','雷音权现','深海龙蜥·吞雷','掣电树','若陀龙王','火深渊法师','愚人众·火之债务处理人','火斧丘丘暴徒','爆炎树','无相之火·亚因','深渊咏者·渊火','黯色空壳·旗令','狂风之核','无相之风·贝特','裂空的魔龙','北风的王狼','黑蛇骑士·斩风之剑','翠翎恐蕈','冰深渊法师','冰盾丘丘暴徒','愚人众·冰萤术士','丘丘霜铠王','深海龙蜥·啮冰','黯色空壳·近卫']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/0b56dcc110747efe43f3b815430ce9c8_1516683297637898935.png,教官,"{'两件套：':'元素精通提高80点。','四件套：':'触发元素反应后，队伍中所有角色的元素精通提高120点，持续8秒。'}",artifacts
1607,勇士的勋章,[],别在胸前的普通小花，是一次冒险后得到的纪念品。,3星/4星,['孤云凌霄之处'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/a4bcf37ebfa547ca12b9eae5fb2519be_647603619910548340.png,勇士之心,"{'两件套：':'攻击力提高18%。','四件套：':'对生命值高于50%的敌人，造成的伤害增加30%。'}",artifacts
1607,勇士的期许,[],明亮的鸣禽翎羽。能带来小小的勇气。,3星/4星,['孤云凌霄之处'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/c68e0e3a82b0766b0986819653234998_2898724242828114971.png,勇士之心,"{'两件套：':'攻击力提高18%。','四件套：':'对生命值高于50%的敌人，造成的伤害增加30%。'}",artifacts
1607,勇士的坚毅,[],老旧的微型沙漏，不具有实用性。与岁月一样不可捉摸。,3星/4星,['孤云凌霄之处'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/63f3c1c6f5fde4e979435bbf1775da71_5392297223624816585.png,勇士之心,"{'两件套：':'攻击力提高18%。','四件套：':'对生命值高于50%的敌人，造成的伤害增加30%。'}",artifacts
1607,勇士的壮行,[],木制的粗糙容器，其中空洞洞地盛满了回忆。,3星/4星,['孤云凌霄之处'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/aa75c8b672bfeaa6697cab5f007f393b_651462733621404975.png,勇士之心,"{'两件套：':'攻击力提高18%。','四件套：':'对生命值高于50%的敌人，造成的伤害增加30%。'}",artifacts
1607,勇士的冠冕,[],粗略编成的草环。对一些人而言，就像王者的金冠一样贵重吧。,3星/4星,['孤云凌霄之处'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/13/183046623/af8e2bd5cd0f5d691464cde9fa114faf_8148780299205704929.png,勇士之心,"{'两件套：':'攻击力提高18%。','四件套：':'对生命值高于50%的敌人，造成的伤害增加30%。'}",artifacts
1636,远方的少女之心,"['珊瑚宫心海', '芭芭拉', '迪奥娜', '班尼特', '七七', '琴']",永远娇嫩的鲜花，历经长久时光仍不枯萎地散发着芬芳。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/7e24e8ec10ff452a29a6569d22f76841_5296024048494055498.png,被怜爱的少女,"{'两件套：':'角色造成的治疗效果提升15%。','四件套：':'施放元素战技或元素爆发后的10秒内，队伍中所有角色受治疗效果加成提高20%。'}",artifacts
1636,少女飘摇的思念,"['珊瑚宫心海', '芭芭拉', '迪奥娜', '班尼特', '七七', '琴']",寄托谁人的思念的羽饰，就如与风一同去往远方的候鸟。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/3f6cb5e03c40e67d9bf0a7e093aaf38d_2003859920866870670.png,被怜爱的少女,"{'两件套：':'角色造成的治疗效果提升15%。','四件套：':'施放元素战技或元素爆发后的10秒内，队伍中所有角色受治疗效果加成提高20%。'}",artifacts
1636,少女苦短的良辰,"['珊瑚宫心海', '芭芭拉', '迪奥娜', '班尼特', '七七', '琴']",指针的旋转不会有尽头，但少女受人宠爱的岁月则相反。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/2eb0449e67352df447808fd10bd3d5c0_7392633114177832743.png,被怜爱的少女,"{'两件套：':'角色造成的治疗效果提升15%。','四件套：':'施放元素战技或元素爆发后的10秒内，队伍中所有角色受治疗效果加成提高20%。'}",artifacts
1636,少女片刻的闲暇,"['珊瑚宫心海', '芭芭拉', '迪奥娜', '班尼特', '七七', '琴']",属于红茶而不属于烈酒，属于芳甜而不属于苦涩的杯皿。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/55223a80bfdb88b31e116a6763e9627c_2802059385247780934.png,被怜爱的少女,"{'两件套：':'角色造成的治疗效果提升15%。','四件套：':'施放元素战技或元素爆发后的10秒内，队伍中所有角色受治疗效果加成提高20%。'}",artifacts
1636,少女易逝的芳颜,"['珊瑚宫心海', '芭芭拉', '迪奥娜', '班尼特', '七七', '琴']",精心保养的女士帽，即使是眼角的皱纹也可以完美遮盖。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/47690015a263175082befd6af304eae7_1833938384425653144.png,被怜爱的少女,"{'两件套：':'角色造成的治疗效果提升15%。','四件套：':'施放元素战技或元素爆发后的10秒内，队伍中所有角色受治疗效果加成提高20%。'}",artifacts
